id;marca;nomeDaPeca;precoComDesconto;precoSemDesconto;Descricao;Tamanho;Condicao;Cores;DisponÌvel;Data;Status
14539;Sem Marca;Bandana Mapa;15.00;15.00;Bandana estampada.;U;Vintage;;VENDIDO;43:16.6;VERIFICADO
15223;Sem Marca;Cardigan Branco Flores;89.00;89.00;Cardigan com estampa na frente.;GG;Vintage;;VENDIDO;07:11.4;VERIFICADO
14541;Underseller;Camisa Underseller;39.00;39.00;Camisa estampada de manga curta com um bolso na frente.;G;Vintage;;VENDIDO;37:57.0;VERIFICADO
14542;Sem Marca;SuÈter Per Tuti;55.00;55.00;Gorro de tricot.;U;Vintage;;VENDIDO;27:16.3;VERIFICADO
14544;Damyller;Jaqueta Tie-dye;129.00;129.00;Jaqueta jeans com tingimento tie-dye.;M;Vintage;;VENDIDO;58:58.6;VERIFICADO
21738;Sem Marca;Blazer Veludo CotelÍ Marrom;129.00;129.00;Blazer em veludo cotelÍ marrom, com trÍs bolsos na parte externa e dois bolsos na parte interna. Totalmente forrado, È uma peÁa vintage que est· em Ûtimo estado de conservaÁ„o.;46;Vintage;;DISPONIVEL;47:20.5;VERIFICADO
21739;Magic;Jaqueta Jeans Magic;199.00;199.00;Jaqueta Jeans cl·ssica, Oversized, com 4 bolsos sendo 2 fechados, vintage, com botıes prata, Estilo anos 90;GG;Vintage;;DISPONIVEL;16:01.4;VERIFICADO
21740;Taco;CalÁa Taco System;99.00;99.00;CalÁa Jeans claro, tem 5 bolsos, Cintura tradicional, leves desgastes vintage, bolso para relÛgio de bolso;42;Vintage;;VENDIDO;06:40.5;VERIFICADO
21741;Rider;Chinelo Rider;79.00;79.00;Chinelo Rider novo, nunca usado. O modelo icÙnico foi repaginado, possui uma sola anatÙmica mais leve e tira larga. A parte superior mais macia e flexÌvel, feita com material sintÈtico (imitando couro). O Rider voltou cheio de liberdade, estilo e conforto!;41;Novo;;DISPONIVEL;13:39.2;VERIFICADO
21742;Sem Marca;LenÁo Vermelho e Dourado;45.00;45.00;LenÁo grande quadrado, com estampa em tons de vermelho, preto, dourado e animal print. O tecido È bem leve e macio. Apresenta alguns fios puxados, o que n„o compromete a peÁa, que est· em Ûtimo estado de conservaÁ„o. Pode ser usado como top, amarrado no cabelo, no pescoÁo, na bolsa, na calÁa como um cinto, como vocÍ quiser! PeÁa vintage.;U;Vintage;;DISPONIVEL;23:59.9;VERIFICADO
21743;Le Lis Blanc;Pantacourt Le Lis Blanc;99.00;99.00;CalÁa pantacourt em jeans com elastano. De cintura alta e cÛs em estilo alfaiataria. Fechamento por zÌper e colchetes. Possui dois bolsos fake na parte de tr·s. PeÁa confort·vel, Ûtimo caimento e muito bem conservada (praticamente nova).;38;Vintage;;DISPONIVEL;42:17.7;VERIFICADO
21744;Zara TRF;Maxi Cardigan TRF;69.00;69.00;Cardigan alongado. Fechamento por botıes. Possui dois bolsos na parte da frente. A peÁa possui bom estado de conservaÁ„o. Nas costas apresenta dois micro-furinhos j· consertados praticamente imperceptÌveis.;G;Vintage;;DISPONIVEL;07:14.8;VERIFICADO
21745;ELCHARO;Jaqueta Jeans ELCHARO;199.00;199.00;Jaqueta Jeans garimpada em Buenos Aires. Possui 4 bolsos externos sendo 2 fechados com zÌper, oversized, estilo anos 90.;M;Vintage;;DISPONIVEL;53:51.0;VERIFICADO
21746;Arlo;Trench Coach Arlo;139.00;139.00;Casaco estilo trench coach forrado e imperme·vel. Possui abotoamento duplo e dois bolsos externos. PeÁa em Ûtimo estado de conservaÁ„o. Garimpado em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;30:38.3;VERIFICADO
21747;Le Coq Sportif;TÍnis Le Coq Sportif;99.00;99.00;TÍnis Le Coq Sportif original marrom. Possui forro apeluciado na parte do calcanhar e lÌngua. √ìtimo para o inverno. peÁa semi-nova, muito bem conservada. CadarÁo de algod„o original da peÁa.;44;Vintage;;DISPONIVEL;34:22.3;VERIFICADO
21748;Edecca;Camisa Metalizada Edecca;99.00;99.00;Camisa com fio metalizado na trama e toque macio. Apresenta leve brilho quando em movimento. Fechamento por botıes. Possui penses na frente e nas costas para melhor caimento da peÁa. PeÁa em Ûtimo estado de conservaÁ„o.;P;Vintage;;VENDIDO;24:35.2;VERIFICADO
21749;Sem Marca;Saia Midi Vintage;49.00;49.00;Saia midi evasÍ, cintura alta, com tecido texturizado e bem quentinho. Tem el·stico na cintura.;P;Vintage;;DISPONIVEL;24:44.2;VERIFICADO
21750;Aldo;Sapato Aldo;49.00;49.00;Sapato masculino cl·ssico total branco. PeÁa em Ûtimo estado de conservaÁ„o.;42;Vintage;;DISPONIVEL;28:16.4;VERIFICADO
21751;Medi Malhas;Cardigan Medi Malhas;89.00;89.00;Cardigan em fio mescla marrom. Fechamento por 5 botıes.;G;Vintage;;VENDIDO;40:07.1;VERIFICADO
21752;Hombres;Camisa Hombres;89.00;89.00;Camisa Hombres estampada, com um bolso dianteiro e manga curta.;M;Vintage;;VENDIDO;33:51.1;VERIFICADO
21753;BlueSteel - Renner;Camisa Sarja;59.00;59.00;Camisa em sarja verde militar, com ponteira na gola e detalhe em rebites na lapela do bolso esquerdo. PeÁa em Ûtimo estado de conservaÁ„o.;P;Vintage;;DISPONIVEL;41:08.9;VERIFICADO
21754;Nike;TÍnis Nike SB;99.00;99.00;TÍnis Nike SB Masculino, em preto e detalhe da logo em vermelho escuro. A sola pode-se dizer nova, pouquÌssimo uso. CadarÁo original. NumeraÁ„o: US ‚Äì 11, EUR ‚Äì 45.;42;Vintage;;DISPONIVEL;10:32.5;VERIFICADO
21755;Sem Marca;Bomber Jacket Floral;299.00;299.00;Jaqueta estilo bomber, com estampa floral, forrada em matelassÍ. Fechamento por zÌper. PeÁa super original e confort·vel. Em Ûtimo estado de conservaÁ„o. Vintage, garimpada em Buenos Aires, Argentina;G;Vintage;;DISPONIVEL;40:53.2;VERIFICADO
21756;Sem Marca;LenÁo Animal Print;29.00;29.00;LenÁo pequeno plissado, em tecido bem leve com estampa animal print. … perfeito para amarrar no cabelo, no pescoÁo ou na bolsa. PeÁa vintage.;U;Vintage;;DISPONIVEL;24:11.2;VERIFICADO
21757;Luigi Bertolli;Camisa LB;69.00;69.00;Camisa estampada. Modelagem mais ajustada ao corpo. Possui dois bolsos na parte da frente com fechamento por botıes de press„o. Detalhes de martingales nos ombros e nos braÁos.;P;Vintage;;DISPONIVEL;37:11.7;VERIFICADO
21758;Sem Marca;Vestido Po·;79.00;79.00;Vestido estampado em po·s e mini flores. Tecido leve, modelagem reta e soltinha. PeÁa vers·til para usar em todas as estaÁıes.;P;Vintage;;DISPONIVEL;17:58.8;VERIFICADO
21759;Bravo;Jaqueta Jeans Bravo;199.00;199.00;Jaqueta jeans claro garimpada em Buenos Aires, oversized, estilo anos 90. Apresenta algumas manchas, conforme as fotosque n„o comprometem a beleza da peÁa. Possui 4 bolsos, dois deles com botıes.;XXG;Novo;;VENDIDO;34:47.6;VERIFICADO
21760;Sem Marca;Boina de L„ Azul;39.00;39.00;Boina de l„ sintÈtica azul marinho, feita artesanalmente em tricÙ.;U;Vintage;;DISPONIVEL;41:00.8;VERIFICADO
21761;Sem Marca;SuÈter Arabesco;149.00;149.00;SuÈter de tricÙ em jacquard. Com estampa de arabesco e flores, somente na parte da frente. PeÁa muito bem conservada. Garimpada em Buenos Aires, Argentina.;G;Vintage;;DISPONIVEL;31:05.8;VERIFICADO
21762;Sem Marca;Mochila Vermelha;99.00;99.00;Mochila vermelha pequena, em couro fake vermelho com textura estilo craquelado em tom mais escuro. … forrada e possui trÍs compartimentos internos, dois deles com fechamento por zÌper e com v·rios bolsinhos para organizaÁ„o, bem pr·tico. TambÈm tem um compartimento com zÌper na parte das costas. Muito fofa!;U;Vintage;;VENDIDO;44:00.3;VERIFICADO
21763;Sem Marca;LenÁo Ipanema;29.00;29.00;LenÁo com formato retangular assimÈtrico, que lembra calÁada de ipanema, nas cores azul e off-white.;U;Vintage;;DISPONIVEL;53:33.9;VERIFICADO
21764;Lee;Jaqueta Lee;199.00;199.00;Jaqueta Jeans Original Lee. Modelagem ampla. A peÁa apresenta todos os botıes originais da marca. Em Ûtimo estado de conservaÁ„o. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;26:47.5;VERIFICADO
21765;Zara Man;Sapato Marrom Zara;99.00;99.00;Sapato cl·ssico masculino, marca Zara Man. Se encontra em Ûtimo estado, praticamente novo. Sola e couro apresentam poucos vestÌgios de uso. CadarÁo em algod„o original da peÁa.;42;Vintage;;DISPONIVEL;14:11.9;VERIFICADO
21766;Globe;Camisa Vintage Globe;99.00;99.00;Camisa vintage, off white, com tecido texturizado e leve transparÍncia. … uma peÁa bem leve e soltinha, de manga longa.;P;Vintage;;DISPONIVEL;08:24.1;VERIFICADO
21767;IN Nagle;Blazer Vintage Xadrez;149.00;149.00;Blazer xadrez vintage, com lapela mais larga. … totalmente forrado, possui trÍs bolsos na parte da frente e quatro bolsos internos. Est· em perfeito estado de conservaÁ„o.;48;Vintage;;DISPONIVEL;53:27.7;VERIFICADO
21768;Zara;Mini Bag Metal;99.00;99.00;Bolsa pequena em metal, totalmente trabalhado com motivos florais. A alÁa tambÈm È de metal. A bolsa È forrada com veludo. Uma peÁa maravilhosa!;U;Vintage;;VENDIDO;30:22.0;VERIFICADO
21769;Zara;Cardigan B·sico;39.00;39.00;Casaco estilo cardigan. Fechamento por botıes. PeÁa super confort·vel e bem conservada.;M;Vintage;;DISPONIVEL;39:03.1;VERIFICADO
21770;Clock House;Blusa Clock House;35.00;35.00;Blusa de modelagem ampla. Decote canoa e recortes nas mangas. Parte da frente em cetim e o restante da peÁa em malha.;P;Vintage;;DISPONIVEL;29:50.6;VERIFICADO
21771;Maria Bonita;Colete Maria Bonita;69.00;69.00;Colete em tricÙ com 5 botıes. PeÁa em Ûtimo estado de conservaÁ„o.;G;Vintage;;DISPONIVEL;34:30.8;VERIFICADO
21772;London Fog;Casaco London Fog;159.00;159.00;Casaco 7/8, estilo gabardine, tecido imperme·vel. Modelagem reta, fechamento por botıes, dois bolsos na parte da frente. A peÁa apresenta uma leve manchinha cinza de uso na manga direita. Garimpado em Buenos Aires, Argentina.;G;Vintage;;DISPONIVEL;29:09.2;VERIFICADO
21773;Zara Man;Sapato Bicolor Zara;59.00;59.00;Sapato masculino bicolor, estilo moderno. Em couro preto e branco. A sola apresenta leve desgaste de uso. A parte de cima est· em Ûtimo estado de conservaÁ„o.;42;Vintage;;DISPONIVEL;28:44.5;VERIFICADO
21774;Sem Marca;LenÁo Azul e Vermelho;49.00;49.00;LenÁo grande quadrado, com estampa em tons de azul, vermelho e branco. O tecido È um crepe bem leve e com textura macia. Pode ser usado como top, amarrado no cabelo, no pescoÁo, na bolsa, na calÁa como um cinto, como vocÍ quiser! PeÁa vintage.;U;Vintage;;DISPONIVEL;08:23.4;VERIFICADO
21775;Nutrisport;Sobretudo Nutrisport;179.00;179.00;Casaco imperme·vel, estilo capa e/ou sobretudo. Possui trÍs bolsos externos na parte da frente, fechamento por 7 botıes. Acompanha faixa para ajuste na cintura.;G;Vintage;;DISPONIVEL;34:50.9;VERIFICADO
21776;Sem Marca;Colete Cinza e Vermelho;49.00;49.00;Colete de l„ cinza com detalhes em vermelho, quentinho e confort·vel. Modelagem reta.;M;Vintage;;DISPONIVEL;36:34.6;VERIFICADO
21777;Rica Lewis;CalÁa Jeans Rica Lewis;99.00;99.00;CalÁa jeans vintage, com modelagem reta e ampla. Jeans claro, com cintura mais alta.;42;Vintage;;VENDIDO;18:11.5;VERIFICADO
21778;Damyller;Casaco Capa DMYLR;99.00;99.00;Casaco capa, modelagem estilo anos 40, em tecido resinado imperme·vel. Forrada internamente. Possui fechamento por botıes e duas aberturas para passagem dos braÁos.;U;Vintage;;VENDIDO;42:37.9;VERIFICADO
21779;H&M;Camisa H&M;39.00;39.00;Camisa estampada sem gola. Modelagem ampla. Fechamento por botıes. Ao invÈs de punhos possui el·stico fininho para melhor ajuste do volume das mangas. Tecido fino de leve transparÍncia.;M;Vintage;;VENDIDO;27:19.3;VERIFICADO
21780;Sem Marca;Casaco L„ Batida;139.00;139.00;Casaco de l„ batida preto, com 2 bolsos externos e mais 2 internos, forrada em matelassÍ, fechamento por botıes padr„o.;52;Vintage;;VENDIDO;32:07.2;VERIFICADO
21781;Stazione;Vestido Vintage Stazione;99.00;99.00;Vestido vintage curtinho, de alÁas com decote transpassado. O tecido È aveludado e possui elastano. Fechamento por zÌper invisÌvel na parte das costas.;P;Vintage;;VENDIDO;55:31.6;VERIFICADO
21782;Sidewalk;Sapato Preto Sidewalk;99.00;99.00;Sapato preto de couro cano mÈdio, com cadarÁo. Est· em Ûtimo estado de conservaÁ„o, mas apresenta algumas marcas de uso.;42;Vintage;;DISPONIVEL;53:11.2;VERIFICADO
21783;Hury;Jaqueta CotelÍ Hury;199.00;199.00;Jaqueta preta de veludo cotelÍ Hury. Fechamento por botıes de press„o prata. Estilo anos 90.;P;Vintage;;DISPONIVEL;56:00.2;VERIFICADO
21784;Jar-Mod;Blazer Xadrez Jar-Mod;129.00;129.00;Blazer xadrez marrom e preto, em tecido texturizado. Tem dois bolsos na parte da frente, e dois botıes. Totalmente forrado.;46;Vintage;;DISPONIVEL;10:01.0;VERIFICADO
21785;Ferracini;Coturno Ferracini;99.00;99.00;Coturno semi-novo marrom. Fechamento por cadarÁo e zÌper lateral para melhor praticidade no calÁar. CalÁado de alta durabilidade. Modelagem de forma grande.;42;Vintage;;DISPONIVEL;17:19.5;VERIFICADO
21786;Sem Marca;Jaqueta Vintage Dupla Face;299.00;299.00;Jaqueta vintage dupla face, estilo bomber. De um lado È lisa, na cor vinho, e do outro tem estampa floral. Possui camadas de fibra internas. Tem 4 bolsos, dois na parte externa e dois na parte interna. Fechamento por botıes de press„o. Apresenta algumas partes um pouco desbotadas na gola, o que n„o compromete a peÁa. Garimpada em Buenos Aires, Argentina.;GG;Vintage;;DISPONIVEL;34:43.7;VERIFICADO
11773;Sem Marca;SuÈter Tri√¢ngulos;29.00;53.00;SuÈter com padronagem e fio dourado.;P;Vintage;;VENDIDO;43:32.9;VERIFICADO
21788;Black Riret;Casaco Black Rivet;149.00;149.00;Casaco L„ Batida, 4 bolsos externos e 2 internos, Fechamento duplo, lapela alongada forrado;M;Vintage;;DISPONIVEL;54:08.6;VERIFICADO
21789;Sem Marca;SuÈter Lhamas;89.00;89.00;SuÈter Lhamas, de manga comprida todo marrom com detalhes em branco e padronagem branco e azul nas mangas, barra e gola.;M;Vintage;;VENDIDO;28:49.8;VERIFICADO
21790;Quarry Planet Dry;Jaqueta Jeans Planet;199.00;199.00;Jaqueta jeans clara, com modelagem reta. Possui 4 bolsos externos, botıes dourado vintage. Garimpada em Buenos Aires, Argentina.;G;Vintage;;DISPONIVEL;22:09.4;VERIFICADO
21791;Sem Marca;LenÁo Floral Laranja;39.00;39.00;LenÁo grande quadrado, com estampa floral laranja. O tecido È leve e fresquinho. Pode ser usado como top, amarrado no cabelo, no pescoÁo, na bolsa, na calÁa como um cinto, como vocÍ quiser! PeÁa vintage.;U;Vintage;;DISPONIVEL;13:36.1;VERIFICADO
21793;Pelican Fly;T-Shirt Fries Before Guys;29.00;29.00;Camiseta com detalhe de ribana na gola e nas mangas. Estampada somente na parte da frente.;P;Vintage;;VENDIDO;09:06.5;VERIFICADO
21795;Sem Marca;Vestido Longo P&B;79.00;79.00;Vestido longo com estampa geomÈtrica em preto e branco. A parte de cima e a cintura ficam ajustadas ao corpo. J· a parte debaixo, a saia do vestido, È mais solta e possui duas fendas na parte da frente. A peÁa possui forro e zÌper lateral. Encontra-se em Ûtimo estado de conservaÁ„o. A etiqueta da peÁa marca tamanho P, mas È uma peÁa bem ampla, veste G.;P;Vintage;;VENDIDO;53:24.7;VERIFICADO
21798;UFO;Jaqueta Jeans UFO;199.00;199.00;Jaqueta UFO Garimpada em Buenos Aires, com 4 bolsos externos, modelagem reta, oversized, estilo anos 90.;G;Vintage;;VENDIDO;15:16.8;VERIFICADO
21812;UFO Way;Jaqueta Grey;99.00;99.00;Jaqueta jeans cinza. Modelagem ampla e reta. PeÁa nunca usada. Possui dois bolsos na parte da frente. Fechamento por botıes de metal.;G;Novo;;VENDIDO;53:14.6;VERIFICADO
21819;Sem Marca;Camisa Vintage Zebra;99.00;99.00;Camisa com estampa de zebra, de manga curta. Muito bem conservada e bem levinha.;M;Vintage;;VENDIDO;30:30.5;VERIFICADO
21821;Hawaiin Dreams;Jaqueta Hawaiian Dreams;149.00;149.00;Jaqueta para frio intenso, forrada e imperme·vel, fechamento no zÌper e bot„o de press„o, possui a bandeira americana estampada na parte direita do peito, tem 3 bolsos externos e 2 internos.;G;Vintage;;VENDIDO;19:33.9;VERIFICADO
21826;ANG;Jaqueta Jeans ANG;199.00;199.00;Jaqueta Jeans Ang forrada com uma estampa floral rosinha, acinturada, com 4 bolsos externos, oversized, estilo anos 90. PeÁa vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;31:28.4;VERIFICADO
21831;KardiÍ;Cardigan KardiÍ;89.00;89.00;Cardigan de l„ sintÈtica, com detalhes geomÈtricos. Fechamento com 6 botıes e bolsos laterais. PeÁa vintage ideal para se usar em meia-estaÁ„o.;G;Vintage;;VENDIDO;04:43.3;VERIFICADO
21833;ValÈria;Cardigan ValÈria;49.00;49.00;Cardigan decote redondo. Fechamento por botıes. Com l„ merino na composiÁ„o. A peÁa est· em Ûtimo estado de conservaÁ„o. Produzido e garimpado em Argentina, Buenos Aires.;M;Vintage;;VENDIDO;15:59.4;VERIFICADO
21840;C&A;CalÁa Bomber;149.00;149.00;CalÁa esportiva estilo bomber. Possui el·stico na cintura e cord„o para regulagem. Na parte da frente possui dois bolsos com zÌper. As barras das pernas possuem el·stico e zÌper na vertical para ajustes. PeÁa garimpada em Montevideo, Uruguai.;GG;Vintage;;VENDIDO;49:43.4;VERIFICADO
15247;Levi's;Colete Jeans Levi‚Äôs;129.00;129.00;Colete jeans com 4 bolsos na parte da frente. Garimpado em Buenos Aires.;M;Vintage;;VENDIDO;22:36.2;VERIFICADO
17775;Primavera Firenze;Camisa Firenze;79.00;79.00;Camisa made in Italy. Vintage. Mangas com cava ampla. Na altura dos ombros apresenta detalhes em pregas que acrescentam volume a peÁa. ;M;Vintage;;VENDIDO;40:17.4;VERIFICADO
17776;Scuzzatti;Shorts Alfaiataria Scuzzatti;69.00;69.00;Short alfaiataria com dois bolsos faca na parte da frente, e dois atr·s com fechamento em botıes. ;42;Vintage;;DISPONIVEL;40:31.0;VERIFICADO
17777;Thayse;Vestido de TricÙ Thayse;99.00;99.00;Vestido midi de tricÙ preto, reto, com mangas longas. O decote È assimÈtrico.;P;Vintage;;DISPONIVEL;34:12.3;VERIFICADO
17778;Sem Marca;Saia L·pis;59.00;59.00;Saia l·pis em l„ acrÌlica. Possui fenda para movimentaÁ„o, zÌper e colchetes na parte de atr·s. ;M;Vintage;;DISPONIVEL;37:53.9;VERIFICADO
17779;Duca di Bard;Trench Coat Duca di Bard;149.00;249.00;Trench coat estilo capa, forrado. Possui 2 bolsos na parte na frente. Abotoamento invisÌvel. N„o acompanha cinto. A peÁa È feita em Cupro, uma fibra natural ecofriendly, feita a partir da recuperaÁ„o do linter do algod„o (o caroÁo do algod„o, que normalmente È descartado pela ind˙stria tÍxtil apÛs a retirada da pluma do mesmo). Feito na It·lia, garimpado em Buenos Aires.;M;Vintage;;DISPONIVEL;33:02.6;VERIFICADO
17780;Carducci;SuÈter Long Carducci;99.00;159.00;SuÈter alongado com aberturas laterais. Estampado em jacquard e detalhes em fio de lurex. PeÁa vintage garimparada em Buenos Aires, Argentina. ;M;Vintage;;VENDIDO;37:31.1;VERIFICADO
17781;Di Gianni;Shorts Couro Cintura Super Alta;99.00;99.00;Shorts vintage em couro com cintura super alta. Possui dois bolsos na parte da frente.;G;Vintage;;DISPONIVEL;33:28.3;VERIFICADO
17782;Nutrisport;Casaco L„ Batida Vermelho;99.00;149.00;Casaco l„ batida com forro. Possui dois bolsos na parte da frente. Fechamento com cinco botıes. ;42;Vintage;;VENDIDO;21:32.3;VERIFICADO
17783;Forever 21;Vestido de Veludo Forever 21;89.00;89.00;Vestido curto de veludo com decote em V, cintura marcada com cÛs e saia rodada. PeÁa nova, nunca usada, ainda com etiqueta original da marca.;P;Novo;;VENDIDO;18:40.2;VERIFICADO
17784;Sem Marca;Camisa Vintage Marrom;89.00;89.00;Camisa vintage marrom com padronagem na mesma cor, que forma desenhos em textura fosca e brilhante. A gola e a vista apresentam detalhes arredondados em toda a sua extens„o. O abotoamento È invisÌvel. N„o possui costura na cava, sendo a manga e o corpo em uma dÛ estrutura. Possui pregas no ombro e no punho, o que deixam a manga super ampla.;M;Vintage;;DISPONIVEL;04:36.8;VERIFICADO
17785;Sem Marca;SuÈter de TricÙ Handmade;99.00;159.00;SuÈter em tricÙ estampado. Feito · m„o. Vintage. PeÁa garimada em Buenos Aires, Argentino. ;M;Vintage;;DISPONIVEL;13:32.9;VERIFICADO
17786;Strajman;Casaco de Pelo Bege;199.00;349.00;Casaco de pelo fake bege, com forro em tecido vermelho. A textura do pelo forma listras verticais em toda a peÁa. Possui dois bolsos na parte da frente. PeÁa vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;52:24.1;VERIFICADO
17787;Petit infant;Jaqueta Bomber Jeans;129.00;199.00;Jaqueta bomber jeans com mangas em veludo cotelÍ. Forrada com fibra no corpo e mangas. Possui dois bolsos na parte da frente. ;PP;Vintage;;VENDIDO;43:25.9;VERIFICADO
17788;Levi Strauss & Co.;Mom Jeans Preta Levi‚Äôs 512;129.00;129.00;CalÁa jeans de cintura alta, com pernas retas, estilo mom jeans. PeÁa vintage, da marca Levi‚Äôs.;34;Vintage;;VENDIDO;56:19.4;VERIFICADO
17789;Atlantic Connection;Camisa Estampada Vintage;99.00;99.00;Camisa estampada vintage, com sete botıes e um bolso frontal. Made in U.S.A.;GG;Vintage;;VENDIDO;10:16.7;VERIFICADO
17790;French Dressing;Mom Jeans Vintage Cintura AltÌssima;129.00;129.00;CalÁa jeans vintage de cintura super alta e pernas retas, estilo mom jeans. N„o possui bolsos na parte das costas, apenas na parte da frente. … uma peÁa ampla, no tamanho 16 americano, veste o tamanho 44 brasileiro. Garimpada em Buenos Aires.;44;Vintage;;VENDIDO;38:35.0;VERIFICADO
17791;Sem Marca;Jaqueta de Couro Perfecto;199.00;299.00;Jaqueta de couro natural, estilo pefecto, ampla e forrada. Possui 2 bolsos com zÌper na parte da frente. Detalhe em zÌper prateado nas mangas, que ajusta levemente a largura dos punhos. Apresenta desgastes de uso que n„o comprometem a peÁa. A manga direita apresenta um furo pequeno.;G;Vintage;;VENDIDO;32:11.8;VERIFICADO
17792;Sem Marca;Poncho Amplo com Franjas;89.00;89.00;Poncho amplo de l„ com padronagem em tons de marrom. Barrado e franjas em l„ preta. TambÈm pode ser usado como cachecol, ideal para o frio. Garimpado em Buenos Aires.;U;Vintage;;VENDIDO;39:37.6;VERIFICADO
17793;Sem Marca;Cardigan TranÁas;49.00;79.00;Cardigan em l„ acrÌlica. Padronagem tranÁas. Possui cinco botıes na parte da frente. ;M;Vintage;;VENDIDO;21:35.9;VERIFICADO
17794;Sem Marca;Casaco de Pelo Preto;199.00;349.00;Casaco de pelo preto, com forro em matelassÍ. Possui dois bolsos na parte da frente. Originalmente possuÌa botıes que foram removidos, e os caseados foram fechados com costura ‡ m„o. PeÁa vintage, garimpada em Buenos Aires, Argentina. ;G;Vintage;;DISPONIVEL;32:13.9;VERIFICADO
17795;MZ Sweaters;Cardigan Padronagem MZ;49.00;69.00;Cardigan de l„ marrom, com padronagem nas cores roxo e preto. N„o È forrado. Fechamento por botıes.;P;Vintage;;DISPONIVEL;46:31.0;VERIFICADO
17796;Chocker;Jaqueta Perfecto …tnica;119.00;119.00;Jaqueta estilo perfecto, estampa Ètnica em tear. Possui dois bolsos na parte da frente. O detalhe em couro sintÈtico nos ombros que apresentam alguns desgastes.Acabamento desfiado. ;G;Vintage;;VENDIDO;19:42.8;VERIFICADO
17797;Sem Marca;Maxi Cardigan Hand Made;69.00;89.00;Maxi cardigan feito · m„o com linha peluciada. Meia manga. ;U;Vintage;;DISPONIVEL;55:57.1;VERIFICADO
17798;Durante;Jaqueta de Couro Cropped Vintage;229.00;359.00;Jaqueta de couro natural, curta, em estilo bomber com el·stico interno na parte das costas. Possui recortes em couro nas cores preto, vermelho e off white. As mangas s„o amplas. Gola estilo perfecto. Apresenta dois bolsos na parte da frente, zÌperes pretos e um cinto fixo apenas na parte da frente. Totalmente forrada. PeÁa vintage, anos 80, garimpada em Buenos Aires.;M;Vintage;;VENDIDO;38:44.3;VERIFICADO
17799;Sem Marca;SuÈter Alpaca;69.00;69.00;SuÈter l„ de alpaca. Padronagens lhamas. ;PP;Vintage;;VENDIDO;12:18.2;VERIFICADO
17800;Jar Mod;Blazer Boyfriend;89.00;89.00;Blazer boyfriend vermelho. Vintage. Possui ombreiras. Dois bolsos falsos na parte da frente. Dois botıes para fechamento.;48;Vintage;;VENDIDO;15:14.5;VERIFICADO
